Source,Date,Author,Comment
FS2UrMAx494,08-05-2022,Eye shadow. Eye Eye,ขำจนน้ำตาไหลวงวาร เป็ดเอก
FS2UrMAx494,08-05-2022,MYU Swagdab,เย้! วันนี้ได้เป็นเป็ดทั้งสตรีมเลย!(นี่ว่าเป็นเพราะพี่อาร์มแน่เลย มาวันเดียวเหมาไปหลายเกมเลย เยอะกว่าพี่เอกสตรีมเดือนนึงจริง ซื้อไอดีพี่อาร์มมั๊ยพี่ ช่วยโครงการบ้านของเราไงพี่)
FS2UrMAx494,08-05-2022,S-low Life,แค่มาเม้น
FS2UrMAx494,08-05-2022,Rxby_j3n,เกมส์นี้อิ่มมาก
FS2UrMAx494,08-05-2022,ต่อพงศ์ ไม่ทราบนามสกุล,เป็นเป็ดทุกเกมเลย โห
FS2UrMAx494,08-05-2022,iceice M,เป็ดล้วนๆ มาแล้วจ้า ไม่ว่าจะเป็นเป็ดร่อน เป็ดย่าง เป็ดผัดพริกไทยดำ เป็ดต้มน้ำปลา บะหมี่เป็ด หรือไข่เจียวเป็ด พร้อมเสริฟให้ทุกท่านได้รับประธานแล้ววันนี้ 
FS2UrMAx494,08-05-2022,Color Beige18,สตรีมเป็ดรอบหน้าคือพี่เอกลืมแล้วนะเควสห่านทำยังไง ทำแต่เควสเป็ดทั้งวันเลยวันนี้ เป็นกลจ.ให้นะคะ
FS2UrMAx494,08-05-2022,Parkintouch Kin Kin,ต้นสตรีมขำโรลพี่จนน้ำตาไหล กลางๆไปท้ายน้ำตาไหลแบบไม่ขำ ผมถึงกับช่วยพนมมือ พี่เป็นเป็ดย่างเกลือบ่อยเกิ๊น
FS2UrMAx494,08-05-2022,phany,พี่เอกฆ่าโหดไปม้าย เดือดไม่ไหว5
FS2UrMAx494,08-05-2022,PF,หนีแบ๊ดเดย์ตัวเองมาเจอกู๊ดเดย์พี่เอก ดวงดีไปมุ้ย 🥹
FS2UrMAx494,08-05-2022,17,happee birthday ย้อนหลังนะคะพี่เอก <3
FS2UrMAx494,08-05-2022,ployly089,ขอบคุณที่มาสตรีมวันนี้นะคะ น้องพี่เอกวัยสามขวบ ขอให้โชคดีตลอดปีเลยจ้า
FS2UrMAx494,08-05-2022,WOLFE,❤️❤️❤️.
FS2UrMAx494,08-05-2022,mindd mind,พี่เอกเป็นเป็ดไม่พักเลย สุดจัด
FS2UrMAx494,08-05-2022,iYokkz24,ขอบคุณที่มาสตรีม แฮปปี้เบิร์ดเดย์นะค้าบพี่เอก 🥰
FS2UrMAx494,08-05-2022,SEE YOU AGAIN YESTERDAY.,จะเป็นสตรีมที่ซวยต้อนรับวันเกิดพี่เอกจริงๆ เป็ดทั้งสตรีม+เน็ตหลุด น้องขอเเค่ให้เป็นเเค่วันนี้ก็พอ
FS2UrMAx494,08-05-2022,Frank Pichayut,วันนี้คือแบบ เป็ดมาเต็มอะ เป็ดแบบ300% อย่างชอบ
FS2UrMAx494,08-05-2022,Jirakarn Keeratikarnchai,วันนี้เป็นสตรีมที่แบบ เกินปุยมุ้ยมากๆ คนอะไรเป็นเป็ดทุกตา ปาดเเบบไม่พักเลย ขุดโซด สตรีมหน้าให้โควต้าคนอื่นเป็นมั่งนะพี่~ ขอบคุณที่มาสตรีมค้าบ✨
FS2UrMAx494,08-05-2022,aderis yama,มันส์มากเลยวันนี้ได้เป็นเป็ด ตลอดเลย MVP เป็ดสุดๆเลย วันนี้ เก่งมากพี่เอก
FS2UrMAx494,08-05-2022,thitirat thiraputtimaporn,goose goose duck วันนี้ 😅เกมแรก เป็ด นินจา 17:41เกมสอง เป็ด นักสวมรอย 25:31เกมสาม เป็ด นักปิดปาก 32:41เกมสี่ เป็ด คู่รัก 43:22 เกมไวเกมห้า เป็ด นักแปลงร่าง 45:35เกมหก เป็ด ปาร์ตี้ 59:23เกมเจ็ด เป็ด นินจา 1:04:33เกมเเปด เป็ด นักปิดปาก 1:09:23เกมเก้า เป็ด นักสวมรอย 1:20:40เกมสิบ เป็ด เป็ดนินจา 1:31:31เกมสิบเอ็ด เป็ด สัปเหร่อ 1:44:33เกมสิบสอง เป็ด นักแปลงร่าง 1:51:12เกมสิบสาม เป็ด จอมทำลาย 2:03:02เกมสิบสี่ เป็ด นินจา 2:16:10เกมสิบห้า เป็ด นักสวมรอย 2:25:10 สิบมั้ง และเกมไวเกมสิบหก เป็ด ปาร์ตี้ 2:30:37เกมสิบเจ็ด เป็ด คู่รัก 2:44:25 พี่แพทเกมสิบแปด เป็ด จอมทำลาย 2:57:31เกมสิบเก้า เป็ด นักสวมรอย 3:14:25เกมยี่สิบ เป็ด นินจา 3:25:15เกมยี่สิบเอ็ด เป็ด นักสวมรอย 3:35:14เกมยี่สิบสอง เป็ด นักปิดปาก 3:44:54 หลุดHBD ครับพี่เอก ใครดูจบจะเข้าใจว่า.
FS2UrMAx494,08-05-2022,Panpasa Promma YHSM,คือเป็นไลฟ์ที่มันส์จัด ขำน้ำตาไหล คือพี่เป็นเป็ดแบบไม่แบ่งใครเลย เป็นไปได้เหรอพี่ แต่เป็นไปแล้ว ตาท้าย ๆ คนอย่างระแวงไม่มีใครกล้าอยู่ใกล้พี่ซักคนเลยพี่ 5
FS2UrMAx494,08-05-2022,siratchaya Thongkao,คือแบบ เป็นเป็ดหมดทุกรอบ!! ดวงดีจัด พี่ไม่แบ่งใครเลย สนุกคนเดียวเลย
FS2UrMAx494,08-05-2022,𝐍𝐤 𝐇𝐚𝐦 𝐇𝐚𝐦,ดูแล้วหดหู่มากพี่! ขอให้โลกใบนี้ใจดีกับเธ๊อ เพลงนี้ลอยเข้ามาเลย
FS2UrMAx494,08-05-2022,Lela lomos,ตอนพี่เอกส่งระเบิดให้กับพี่แพช กับพี่ ly นี้ผมนั่งขำจนเจ็บหัว เจ็บกรามอะ มันทำให้ผมรู้ว่าพี่เอกก็เป็นสิ่งเสพติดชนิดหนึ่ง ถ้าได้ดูครั้งหนึ่งก็จะดูตลอดไป
FS2UrMAx494,08-05-2022,nchou,พี่เป็นเป็ดมาตลอด โคตรจะโชคดีไปเล้ย
FS2UrMAx494,08-05-2022,cutterNin LTT,HBDน้าพี่เอก ขอให้ปีนี้เป็นปีที่ดีของพี่และน้องจะคอยติดตามพี่แบบนี้ตลอดไปเลย
FS2UrMAx494,08-05-2022,ChaMe CYJBeom,3:25:12 อยากดูอนิเมชั่นแล้ว5 ลัดคิวได้ไหม ทุกคนเชียร์อัพมาก554
FS2UrMAx494,08-05-2022,Raventine,พี่เหยก เป็นทั้งสตรียมครับ จิ๊ง!
FS2UrMAx494,08-05-2022,ZatZat,คืนนี้เป็นแต่เป็ดจนเหน่ย จนน้องคิดอยู่ว่าความรู้สึกที่มันปวดตับมวนท้องกุมขมับจะร้องไห้ตอนดูสตรีมนี้ของพี่มันเคยรู้สึกที่ไหน นึกขึ้นได้ เพ้นส์เฮ้าส์ไง 5 วัยเบญจเพศ30(-10)ของพี่นี่เอาแต่ความโชคดีมาให้ทั้งนั้นเลย น้องอยากไปทำบุญเพิ่มความชงให้พี่มีเรื่องไม่ดีเข้ามาบ้าง น้องสงสาร ชีวิตดีเกิ้น งั้นคืนนี้ก็ฝันดี นอนหลับเต็มอิ่ม ตื่นมาสดชื่น เริ่มวันใหม่ที่ไม่ดีๆบ้างนะคะ ฮาร์ททึ ❤️✨
FS2UrMAx494,08-05-2022,Additholic,วันนี้สนุกจัด ขำตามตลอด เล่นกันวุ่นวายจัด และตาพี่ที่ได้เป็นเป็ดทั้งสตรีม5
FS2UrMAx494,08-05-2022,팻티__ppwr.,"โห สุดเกิ๊น เป็นเป็ดรัวๆ ปาดรัวๆ แทบไม่ได้เป็นห่านเลยอ่ะ วันเกิดปีนี้เขามากับดวงจริงๆปล.หมายถึง ""พี่เอส"" อ่ะ"
FS2UrMAx494,08-05-2022,Tobio chan,แล้วเป็นเป็ดบ่อยจนเปลี่ยนชื่อคลิป ของเขาแรงจริงๆ เป็นบ่อยจนห่านก็เอาไม่อยู่ คอนเท้นทุกตา อย่างโหดเลยพี่
FS2UrMAx494,08-05-2022,Kaii Jaaa,ตอนเป็นคู่รักกับน้องแพท ละส่งระเบิดให้น้องแพทคือพีคสุดละ
